rep_id,member_id,cluster_size
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
tr|coronavirus_E|SRC:UniProt,tr|coronavirus_E|SRC:UniProt,93
