rep_id,member_id,cluster_size
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,sp|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
UZC28843.1|coronavirus_ORF3a|SRC:NCBI,tr|coronavirus_ORF3a|SRC:UniProt,7718
